date,year,p_down,fwd7,state,composite_smooth
2017-02-20,2017,0.5466502303515105,-1.0764672107616113,多頭,-14.9
2017-02-21,2017,0.5506949353730998,-0.8326565225273086,多頭,-14.3
2017-02-22,2017,0.5807567882042002,-0.41630960099318104,多頭,-14.8
2017-02-23,2017,0.5829491808306708,-0.16234514003546918,多頭,-15.3
2017-02-24,2017,0.5301560553715792,-0.9421084316960981,多頭,-16.2
2017-03-01,2017,0.5309236338587899,-0.48466218353286905,多頭,-19.5
2017-03-02,2017,0.5174393298938051,0.05716172434429012,多頭,-20.0
2017-03-03,2017,0.5481261865935724,0.9950032182135304,多頭,-25.0
2017-03-06,2017,0.5927022553596137,0.5957059187431613,多頭,-26.4
2017-03-07,2017,0.6469947959776586,1.0244329728580803,多頭,-23.2
2017-03-08,2017,0.6426756106219206,1.5916419318292574,多頭,-21.1
2017-03-09,2017,0.6081968816943327,2.633505235225342,多頭,-26.9
2017-03-10,2017,0.5875320291513736,3.579185055084766,多頭,-26.7
2017-03-13,2017,0.5664779778831648,2.323523770436009,多頭,-22.4
2017-03-14,2017,0.4914547491896295,1.9142649840264259,多頭,-18.6
2017-03-15,2017,0.47733732873455026,1.6700700491052212,多頭,-19.3
2017-03-16,2017,0.5216793209758871,0.395818996668984,多頭,-12.5
2017-03-17,2017,0.5294652589056492,-0.3253709622563661,多頭,-1.7
2017-03-20,2017,0.5894819289688656,-0.5721796797528822,多頭,-0.1
2017-03-21,2017,0.5549020751260478,-1.2468300294109058,多頭,5.9
2017-03-22,2017,0.5128204115673206,-1.120062563868962,多頭,0.4
2017-03-23,2017,0.45080893893221596,0.1887069845751599,多頭,-3.3
2017-03-24,2017,0.4550863676122193,-0.05230748724122103,多頭,-4.3
2017-03-27,2017,0.4480009550859749,-0.034424209534089645,多頭,-5.7
2017-03-28,2017,0.4708906551642282,0.06166183193354602,多頭,-7.1
2017-03-29,2017,0.47922409071890504,-0.24177552314521567,多頭,-4.7
2017-03-30,2017,0.4654313526389423,-0.30939821184688965,多頭,-4.9
2017-03-31,2017,0.44282291902748366,0.2564332539708447,多頭,-5.7
2017-04-05,2017,0.4869182674576239,-2.176495656054378,多頭,-2.2
2017-04-06,2017,0.4861321938774196,-1.8327305057689536,多頭,-8.9
2017-04-07,2017,0.5073168340306798,-1.284363900066554,多頭,-14.1
2017-04-10,2017,0.515052095087384,-2.454834485871049,多頭,-17.1
2017-04-11,2017,0.4858572388943772,-2.0313412160993916,多頭,-18.3
2017-04-12,2017,0.43460343426022946,-1.0213207193552898,多頭,-14.0
2017-04-13,2017,0.42492443732991153,-1.2070129352586445,多頭,-14.5
2017-04-14,2017,0.4694953540930218,1.1176490532655459,多頭,-15.1
2017-04-17,2017,0.5136918315716514,1.441377464904714,多頭,-17.7
2017-04-18,2017,0.5077283557749744,1.1702590452426387,多頭,-13.7
2017-04-19,2017,0.5282982440316726,2.407276393836466,盤整,-18.3
2017-04-20,2017,0.4948112076123432,3.2034665290796127,盤整,-18.7
2017-04-21,2017,0.45010201031340397,2.4483890254707763,多頭,-16.5
2017-04-24,2017,0.4503732354112948,2.569369054172932,盤整,-8.7
2017-04-25,2017,0.4419626832032115,0.5916654727684767,多頭,-2.3
2017-04-26,2017,0.42838429674452455,0.8197677662850067,多頭,2.1
2017-04-27,2017,0.4821240080431921,0.556354468583109,多頭,0.9
2017-04-28,2017,0.45208042060608256,0.9756888168557465,多頭,0.6
2017-05-02,2017,0.4977261475169038,0.6056570237001901,多頭,6.3
2017-05-03,2017,0.5317987671451692,0.3163129700371581,多頭,8.7
2017-05-04,2017,0.5569417331607569,0.6940459326380211,多頭,7.3
2017-05-05,2017,0.5514329335923237,1.3287959320965603,多頭,5.7
2017-05-08,2017,0.5064914234260158,0.7690256358650505,多頭,9.0
2017-05-09,2017,0.536175177017496,0.5443004272107865,多頭,6.8
2017-05-10,2017,0.5498121495251189,-0.20765786010078502,多頭,9.9
2017-05-11,2017,0.5038949577510621,-0.04219375532420466,多頭,11.5
2017-05-12,2017,0.4690145488787424,0.2104774092253736,多頭,10.8
2017-05-15,2017,0.4893641284153315,0.07572119456162874,多頭,15.0
2017-05-16,2017,0.48221939229275657,0.7675828815061347,多頭,15.8
2017-05-17,2017,0.454838692770573,0.8815948598266177,多頭,15.1
2017-05-18,2017,0.4526487070374521,0.7148839705299448,多頭,18.0
2017-05-19,2017,0.48038317437235395,1.4053612823971884,多頭,22.1
2017-05-22,2017,0.48761454429817447,1.553125556402457,多頭,19.1
2017-05-23,2017,0.5072797369015573,1.5019224927656616,多頭,11.9
2017-05-24,2017,0.5395797647857837,1.8161327383761305,多頭,10.5
2017-05-25,2017,0.5148934719576629,0.9664153597619407,多頭,9.4
2017-05-26,2017,0.469681804519252,1.069496483352217,多頭,3.7
2017-05-31,2017,0.487901839689345,1.8430949174959688,多頭,-1.9
2017-06-01,2017,0.5237989885379852,1.1125738791484707,多頭,-0.8
2017-06-02,2017,0.5394582552160376,-0.41930435073820327,多頭,0.4
2017-06-03,2017,0.5432672740349354,-0.2953293660755141,多頭,-1.2
2017-06-05,2017,0.5522202726221843,-1.5095572043759442,多頭,0.2
2017-06-06,2017,0.5493603396939751,-1.1544965893213743,多頭,-1.4
2017-06-07,2017,0.5368837189721741,-0.5216459565582365,多頭,-2.5
2017-06-08,2017,0.5243485282756589,0.2427198707580125,多頭,-3.4
2017-06-09,2017,0.5246275224879959,1.2236694396376313,多頭,-8.6
2017-06-12,2017,0.5519052480170712,2.371522735994991,多頭,-15.2
2017-06-13,2017,0.48233517753869437,2.674822154095269,多頭,-18.3
2017-06-14,2017,0.4786894167463413,3.030441421460117,多頭,-22.0
2017-06-15,2017,0.4632304876958317,4.21882666640232,多頭,-22.2
2017-06-16,2017,0.46404427978608637,3.4984685031501206,多頭,-15.2
2017-06-19,2017,0.4858324761264553,1.3652859344818635,多頭,-6.7
2017-06-20,2017,0.5076858720451332,0.9413567392386746,多頭,-2.2
2017-06-21,2017,0.4849002991391802,0.438176105247301,多頭,-1.4
2017-06-22,2017,0.4692036255131038,0.13203116435525075,多頭,4.2
2017-06-23,2017,0.5257991419434885,-0.2883105119631524,多頭,1.8
2017-06-26,2017,0.47044136490371713,-1.0383337962099781,多頭,12.7
2017-06-27,2017,0.5170207110282317,-1.3685233912287265,多頭,10.9
2017-06-28,2017,0.537943716088074,-0.8979312933386496,多頭,-0.5
2017-06-29,2017,0.5475608303466591,-1.264099254916451,多頭,-4.9
2017-06-30,2017,0.48363450442684275,0.197208869204335,多頭,-9.8
2017-07-03,2017,0.5804173597667156,0.07577219938170732,多頭,-12.0
2017-07-04,2017,0.5306815723848363,1.0859334079386995,多頭,-14.7
2017-07-05,2017,0.5545933668577784,0.3759806781299613,多頭,-15.0
2017-07-06,2017,0.5148326479423369,0.8616731930325416,多頭,-12.9
2017-07-07,2017,0.4836695422292535,1.7869819612032378,多頭,-19.3
2017-07-10,2017,0.5434366024215256,2.100990193305874,多頭,-18.0
2017-07-11,2017,0.5020500011221537,0.8044686944641555,多頭,-3.7
2017-07-12,2017,0.48942049032085366,0.15373276983843276,多頭,2.9
2017-07-13,2017,0.4813920391053621,0.010802904356066456,多頭,7.9
2017-07-14,2017,0.49407783062079896,0.18422219264624395,多頭,3.5
2017-07-17,2017,0.447473498373607,-0.36748604356282577,多頭,2.9
2017-07-18,2017,0.5148341129270216,0.25865210862052734,多頭,-1.2
2017-07-19,2017,0.5202185442587555,-0.7904931420793737,多頭,-4.4
2017-07-20,2017,0.5519406230845236,-0.6860418158821213,多頭,-8.5
2017-07-21,2017,0.4996170266211191,0.005653127904414745,多頭,-13.4
2017-07-24,2017,0.561518180515359,0.5543298716791822,多頭,-16.1
2017-07-25,2017,0.5502187950764614,0.06432097408524129,多頭,-15.3
2017-07-26,2017,0.5287470431202042,0.8393231283670088,多頭,-20.7
2017-07-27,2017,0.5514920033622205,0.6757470473536697,多頭,-12.5
2017-07-28,2017,0.5418387966729894,1.3999740958740459,多頭,-18.4
2017-07-31,2017,0.5576994063038542,0.4128573661713819,多頭,-16.3
2017-08-01,2017,0.599637508670803,-1.0304398938805082,多頭,-14.0
2017-08-02,2017,0.5632995721354227,-1.803357077059542,多頭,-6.6
2017-08-03,2017,0.6031835107853974,-2.3362254390690063,多頭,-12.2
2017-08-04,2017,0.5978901994259898,-1.8597904547254296,多頭,-10.5
2017-08-07,2017,0.6027448678037484,-2.7316345570345346,多頭,-4.2
2017-08-08,2017,0.5620524406356101,-1.8885473229652283,多頭,-6.7
2017-08-09,2017,0.5448553646605744,-1.4235395467977252,多頭,-12.8
2017-08-10,2017,0.5191249315235567,-0.032430632329571996,多頭,-11.3
2017-08-11,2017,0.42514278385946025,0.6050590682864732,多頭,-6.4
2017-08-14,2017,0.3861748970298048,1.7753059084934408,盤整,-7.6
2017-08-15,2017,0.3908309850587658,1.724345272500849,盤整,-10.9
2017-08-16,2017,0.4134216210534998,2.187672187351497,盤整,-11.5
2017-08-17,2017,0.4129625804479119,1.5103135484604957,多頭,-6.0
2017-08-18,2017,0.4042661826215806,1.6978432043157188,盤整,-2.5
2017-08-21,2017,0.4026686982449352,2.35329093710388,盤整,2.9
2017-08-22,2017,0.39137865110315834,1.864017467164869,多頭,8.0
2017-08-23,2017,0.4507087972448362,1.806605482371637,多頭,3.1
2017-08-24,2017,0.42648091401847876,0.7713824821526716,多頭,6.3
2017-08-25,2017,0.46610849254089726,0.9731339706775977,多頭,11.7
2017-08-28,2017,0.47494112041471775,0.20786663094554125,多頭,9.5
2017-08-29,2017,0.5075626181989049,0.399559094065971,多頭,4.6
2017-08-30,2017,0.4778881529625867,0.3836547013075675,多頭,3.2
2017-08-31,2017,0.5081677336391628,-0.12866316889261764,多頭,-0.7
2017-09-01,2017,0.5197274424737073,0.14658106508653734,多頭,-4.3
2017-09-04,2017,0.5329701103569702,-0.34995700041723365,多頭,-8.5
2017-09-05,2017,0.5314086586873756,-0.6053020199965342,多頭,-12.9
2017-09-06,2017,0.5546340036457089,0.3085934018843606,多頭,-19.0
2017-09-07,2017,0.5238770623250236,0.8830470341632646,多頭,-22.6
2017-09-08,2017,0.5467705870508713,-0.3186631416736252,多頭,-23.3
2017-09-11,2017,0.540279507410705,-0.5012220776075993,多頭,-26.3
2017-09-12,2017,0.49159829972355407,-0.3007440847851428,多頭,-25.1
2017-09-13,2017,0.5124576110646797,-0.789907413736779,多頭,-27.2
2017-09-14,2017,0.5014539608184934,-2.0626195685441107,多頭,-22.2
2017-09-15,2017,0.4980322998578496,-3.0564978105763307,多頭,-19.1
2017-09-18,2017,0.4335064912773712,-2.867779641200685,多頭,-12.3
2017-09-19,2017,0.4284772327210612,-2.64453761012996,多頭,-14.6
2017-09-20,2017,0.434247217989337,-1.7989061874653545,多頭,-15.3
2017-09-21,2017,0.42534912357443166,-1.8386453957294324,多頭,-13.7
2017-09-22,2017,0.4320253500235574,0.14813850759065605,盤整,-19.8
2017-09-25,2017,0.4273465668714179,1.2912289120724063,盤整,-24.8
2017-09-26,2017,0.4377387337890756,2.5470360787051227,盤整,-22.8
2017-09-27,2017,0.4500912055421737,1.9960916770927373,盤整,-18.1
2017-09-28,2017,0.43799117577979035,3.3481442633140457,盤整,-16.7
2017-09-29,2017,0.49558428663263066,3.693148266108026,盤整,-12.2
2017-09-30,2017,0.48057997887381826,3.275731562393469,盤整,-7.8
2017-10-02,2017,0.5672760954083627,2.9531321069147465,盤整,-7.3
2017-10-03,2017,0.5306430023582808,2.4242192686269926,多頭,-10.6
2017-10-05,2017,0.5143836405319927,1.9205629823155324,多頭,-6.2
2017-10-06,2017,0.5167068736827376,2.15972755608429,多頭,-2.4
2017-10-11,2017,0.46537705660892426,0.8240619705126795,多頭,3.9
2017-10-12,2017,0.44057684887650195,0.2219122732330936,多頭,8.5
2017-10-13,2017,0.4511291171816418,0.18360532222314596,多頭,8.5
2017-10-16,2017,0.46265088447892727,-0.2194128386211136,多頭,9.9
2017-10-17,2017,0.4468696523635983,0.10827042426899691,多頭,9.6
2017-10-18,2017,0.45981681982676925,-0.10419503968179811,多頭,8.3
2017-10-19,2017,0.4739166417181938,-0.031783529997797544,多頭,9.8
2017-10-20,2017,0.4773823995831779,0.6050957788697353,多頭,12.5
2017-10-23,2017,0.47228481567551955,0.662772316517346,多頭,8.3
2017-10-24,2017,0.5032342718972661,0.41633391599604774,多頭,10.0
2017-10-25,2017,0.5072089656394452,0.4669519848714998,多頭,8.7
2017-10-26,2017,0.5114755346471007,0.47909780935950774,多頭,8.3
2017-10-27,2017,0.48530780417196817,1.2254052857800568,多頭,9.0
2017-10-30,2017,0.46406089036680076,0.5774914078165772,多頭,10.9
2017-10-31,2017,0.5190787237887728,-0.4681391169004345,多頭,11.0
2017-11-01,2017,0.5806153024501548,-0.6819132436824304,多頭,10.4
2017-11-02,2017,0.5826623441990042,-0.969457320797773,多頭,4.2
2017-11-03,2017,0.5893867625447549,-1.0516842780653568,多頭,1.0
2017-11-06,2017,0.6077457785287624,-1.4420291131530316,多頭,-0.5
2017-11-07,2017,0.6021585810130065,-1.986100066972063,多頭,1.3
2017-11-08,2017,0.6249798441642744,-1.084666868164219,多頭,-0.3
2017-11-09,2017,0.5825159847930141,-0.7327377977096483,多頭,-9.9
2017-11-10,2017,0.6122979283132608,0.43390880368072704,多頭,-13.8
2017-11-13,2017,0.5667606054337445,1.2979318452403188,多頭,-17.8
2017-11-14,2017,0.5012714664791026,1.5662691187011024,多頭,-15.8
2017-11-15,2017,0.45646621607681614,2.1018470178211235,多頭,-21.3
2017-11-16,2017,0.4246524166574507,1.1848425982396327,多頭,-13.7
2017-11-17,2017,0.4357658073294878,0.05073988659682893,多頭,-8.2
2017-11-20,2017,0.46732761227282715,0.45946617531915646,多頭,-9.9
2017-11-21,2017,0.4805641437746145,-2.029827705849385,多頭,0.5
2017-11-22,2017,0.4455624432094193,-2.0532977780734485,多頭,9.3
2017-11-23,2017,0.4821814770631613,-1.874417871919376,多頭,9.8
2017-11-24,2017,0.48581503018931826,-2.6463756980087627,多頭,3.5
2017-11-27,2017,0.4966767774583973,-3.320735973539035,多頭,-7.8
2017-11-28,2017,0.49746136321977924,-3.2811030468652858,多頭,-17.0
2017-11-29,2017,0.48530838860012065,-2.939548515664725,多頭,-26.7
2017-11-30,2017,0.4500871316732161,-0.8271435659877868,盤整,-36.1
2017-12-01,2017,0.4281323407339624,-1.481929404350979,盤整,-38.8
2017-12-04,2017,0.47155347142351944,-1.6938140719605754,多頭,-36.6
2017-12-05,2017,0.4672464284615036,-0.2729290185817024,盤整,-34.1
2017-12-06,2017,0.47796004066387815,0.9382408177088131,盤整,-33.2
2017-12-07,2017,0.4870208655508586,1.4558081685940971,盤整,-29.2
2017-12-08,2017,0.47566740984922484,0.6608569213991888,盤整,-26.7
2017-12-11,2017,0.4759844460481906,0.30010245304872285,盤整,-23.1
2017-12-12,2017,0.43975048981517617,0.43750622409817197,空頭,-19.5
2017-12-13,2017,0.4667406784804804,0.6357741125235128,空頭,-16.2
2017-12-14,2017,0.49005178888215417,-0.14727638330197523,空頭,-8.9
2017-12-15,2017,0.4916713125734938,-0.6627307595525544,空頭,-9.4
2017-12-18,2017,0.4687162494997136,-0.18893030232656205,空頭,-7.5
2017-12-19,2017,0.434435320683794,0.9582186114141633,空頭,-6.4
2017-12-20,2017,0.4574563874765626,1.316956890938381,空頭,-7.1
2017-12-21,2017,0.4497732765634789,2.1142209387575717,空頭,-8.2
2017-12-22,2017,0.451999681227197,2.5082398002518547,空頭,-5.9
2017-12-25,2017,0.48500716591131665,3.0994564974639927,空頭,-7.0
2017-12-26,2017,0.47627534335022165,4.393532471495143,空頭,-9.7
2017-12-27,2017,0.46071113357186944,4.091670663804625,空頭,-8.7
2017-12-28,2017,0.46535434571249323,3.285974919660406,空頭,-3.4
2017-12-29,2017,0.47849971540430253,1.7686035520527277,空頭,0.7
2018-01-02,2018,0.40301558456769576,0.9273877690876287,盤整,11.5
2018-01-03,2018,0.4406526960927155,0.7627594877411381,盤整,18.0
2018-01-04,2018,0.4907843424101997,0.9925677251413356,盤整,20.4
2018-01-05,2018,0.4903684475474779,0.9771319325722949,盤整,17.1
2018-01-08,2018,0.4913609742254561,0.8157936926001419,盤整,18.2
2018-01-09,2018,0.5151468652569677,1.4354702612669579,盤整,16.1
2018-01-10,2018,0.5256406740747879,2.9522421104431817,盤整,10.8
2018-01-11,2018,0.517975465451421,3.8982207314298023,盤整,9.9
2018-01-12,2018,0.47689600057248027,3.3916883193249703,盤整,15.4
2018-01-15,2018,0.49566062189412297,1.7875543864677157,多頭,18.4
2018-01-16,2018,0.4825205468570992,1.6369761453326026,多頭,17.5
2018-01-17,2018,0.48288130769564663,1.2930721139866375,多頭,19.6
2018-01-18,2018,0.4850573045630976,1.3569891171712811,多頭,22.3
2018-01-19,2018,0.48370863049257296,-0.6642542945156649,多頭,17.9
2018-01-22,2018,0.4987145480772943,-1.1367177553051722,多頭,12.6
2018-01-23,2018,0.49109594957739916,-0.8251941018971642,多頭,6.7
2018-01-24,2018,0.5113063934222888,-0.23251101131978036,多頭,-2.4
2018-01-25,2018,0.5168288252818695,-1.9675889646649014,多頭,-3.6
2018-01-26,2018,0.5257890104240628,-6.666307828942064,多頭,-4.0
2018-01-29,2018,0.5402861455444506,-5.972922371702949,多頭,-2.2
2018-01-30,2018,0.4803303081992178,-4.949633377208906,多頭,0.3
2018-01-31,2018,0.41162337778733776,-6.592703932621213,多頭,4.5
2018-02-01,2018,0.4702357235492576,-6.623149123003513,多頭,8.7
2018-02-02,2018,0.47196729830650674,-3.701073948678024,多頭,12.6
2018-02-05,2018,0.38548222407695,-2.5933082105744076,多頭,6.2
2018-02-06,2018,0.32609422062452553,3.75384467512494,盤整,11.8
2018-02-07,2018,0.3154933312115831,2.7025438940666557,盤整,13.9
2018-02-08,2018,0.28594535021757084,2.7254542898716982,盤整,11.0
2018-02-09,2018,0.2588590709195392,3.9919974931906355,盤整,20.7
2018-02-12,2018,0.2759443818432326,2.6588389506279952,盤整,20.6
2018-02-21,2018,0.3234323735656684,-0.6676970518291303,盤整,18.4
2018-02-22,2018,0.32688111364404965,1.1438346785614506,盤整,17.1
2018-02-23,2018,0.3117093776067946,-0.45606347647655365,多頭,15.4
2018-02-26,2018,0.31522059760935406,-0.12420755396016503,多頭,17.0
2018-02-27,2018,0.2895072432083569,0.4562908500509,多頭,23.5
2018-03-01,2018,0.3384014585011589,2.005509100399694,多頭,25.6
2018-03-02,2018,0.3631032819845415,3.7152148451557565,盤整,24.5
2018-03-05,2018,0.33706808538687544,3.7198507925471302,盤整,16.8
2018-03-06,2018,0.3249108986466475,2.1708328928798704,多頭,17.8
2018-03-07,2018,0.3744750475790319,2.62793476601908,盤整,14.6
2018-03-08,2018,0.39589305869392893,2.0664791688995043,盤整,9.6
2018-03-09,2018,0.3959441236817017,1.3439707238592113,盤整,8.9
2018-03-12,2018,0.3611434839486892,0.08152988974832187,盤整,14.7
2018-03-13,2018,0.3787071856481535,-0.8092375106235394,盤整,16.7
2018-03-14,2018,0.3841637942872294,-1.951933181142873,盤整,13.8
2018-03-15,2018,0.37619919181559885,-1.6191025053433283,盤整,12.1
2018-03-16,2018,0.4021816442995994,-0.3709749086391545,盤整,11.2
2018-03-19,2018,0.3937243249271216,-1.6406412658754976,盤整,7.1
2018-03-20,2018,0.3259880183647077,-1.497796716690103,多頭,2.6
2018-03-21,2018,0.3219592001963658,-0.9522235350424624,多頭,2.4
2018-03-22,2018,0.31424282648990565,-0.7845834575098354,多頭,-0.1
2018-03-23,2018,0.3077675532180707,0.6000001847860092,盤整,-4.3
2018-03-26,2018,0.3045437610950457,-0.17084792044316233,盤整,-8.2
2018-03-27,2018,0.3184019006387423,-0.8488375585589569,多頭,-7.5
2018-03-28,2018,0.2980120944338959,0.5661874198161998,盤整,-11.5
2018-03-29,2018,0.31703081350676116,1.181089294407478,盤整,-13.3
2018-03-30,2018,0.3254672122735542,0.4499267390535078,多頭,-14.8
2018-03-31,2018,0.3240278323789803,0.4203493020278337,多頭,-11.9
2018-04-02,2018,0.42457099342803206,0.6087284756898903,盤整,-11.3
2018-04-03,2018,0.4229624697173013,-0.10238847926309358,盤整,-9.5
2018-04-09,2018,0.34092927640597903,-0.418964284304546,盤整,-10.1
2018-04-10,2018,0.35076687790927086,0.4030317062590605,多頭,-7.5
2018-04-11,2018,0.3242186235238674,-1.7736435690840824,多頭,-6.0
2018-04-12,2018,0.37389098296033785,-2.3564871400026943,多頭,-6.1
2018-04-13,2018,0.39574658168471977,-3.5191634770856295,多頭,-0.7
2018-04-16,2018,0.40583666336863955,-3.601973609139586,多頭,1.6
2018-04-17,2018,0.3892261104259348,-2.9773968706205634,盤整,-4.4
2018-04-18,2018,0.3902479795185953,-2.7144449289216555,盤整,-1.3
2018-04-19,2018,0.3876442608877634,-2.856017835755731,盤整,10.1
2018-04-20,2018,0.43681674404026627,-1.4896032981488672,空頭,-1.4
2018-04-23,2018,0.40972156428704365,-1.7102718205724288,空頭,-4.5
2018-04-24,2018,0.42134602875137406,-0.47384091875797285,空頭,-4.9
2018-04-25,2018,0.3958010278759295,0.42556939082214473,空頭,-5.7
2018-04-26,2018,0.3929382482094241,1.933531517135778,空頭,-6.7
2018-04-27,2018,0.39557491638975867,1.420580796954174,空頭,-6.5
2018-04-30,2018,0.42291538985505256,0.9601346609269479,空頭,-1.8
2018-05-02,2018,0.5115914301781516,2.261741193222222,空頭,1.7
2018-05-03,2018,0.48946516323388156,4.1678000566853335,空頭,2.6
2018-05-04,2018,0.48968778245766326,3.2799683171927496,空頭,5.6
2018-05-07,2018,0.4960223616539907,2.7596650985251214,空頭,7.0
2018-05-08,2018,0.49290596279292187,1.3321947213549734,空頭,7.0
2018-05-09,2018,0.4840300244555575,1.1911224056019742,空頭,5.8
2018-05-10,2018,0.4390477858018486,1.9143678422633092,空頭,7.1
2018-05-11,2018,0.3975188931029785,0.7344152029011841,盤整,14.2
2018-05-14,2018,0.3709142060278381,-0.6045255875658073,盤整,11.6
2018-05-15,2018,0.3921459118885279,0.5719682235789003,盤整,6.5
2018-05-16,2018,0.3823787491565415,0.4104584783580112,盤整,5.7
2018-05-17,2018,0.33546216903829423,1.4211067020743373,盤整,2.7
2018-05-18,2018,0.38630523155512847,1.2305601412263556,盤整,-1.5
2018-05-21,2018,0.4236193556436626,-1.3225182834528004,盤整,-1.3
2018-05-22,2018,0.37063486946898855,-0.5829744403600845,盤整,-0.8
2018-05-23,2018,0.4215043026955141,0.5777968029189173,盤整,-0.7
2018-05-24,2018,0.42353320547485174,1.5778650864547883,盤整,-2.7
2018-05-25,2018,0.4155028543513076,1.442201365343676,盤整,-1.4
2018-05-28,2018,0.36247098809848,1.9481660063870976,盤整,3.1
2018-05-29,2018,0.4213666527275238,2.6233751545951645,盤整,0.0
2018-05-30,2018,0.3808603006966648,3.098093829040671,空頭,-9.2
2018-05-31,2018,0.38803165237735743,2.5220322649462723,盤整,-3.8
2018-06-01,2018,0.48352645537640615,1.7874561150343249,多頭,-1.5
2018-06-04,2018,0.4338020779933881,0.5734731536072735,多頭,4.7
2018-06-05,2018,0.4821455024643232,-0.7759382564677342,多頭,0.5
2018-06-06,2018,0.45697855762521,-1.0209046200486904,多頭,9.3
2018-06-07,2018,0.4858621565849243,-3.088941720176852,多頭,16.1
2018-06-08,2018,0.496014172421928,-2.052450517280624,多頭,8.8
2018-06-11,2018,0.4523426814120226,-1.8670347638357065,多頭,6.5
2018-06-12,2018,0.46390641783351694,-2.2029127511599578,多頭,2.2
2018-06-13,2018,0.44238834461610405,-3.4614045560765416,多頭,-4.4
2018-06-14,2018,0.4190136085121675,-2.4678635697540696,多頭,-18.3
2018-06-15,2018,0.43927001208968636,-3.485375834162341,多頭,-19.8
2018-06-19,2018,0.3952372421042729,-2.2918712898436278,多頭,-25.0
2018-06-20,2018,0.34965395577947517,-0.8284648554464757,多頭,-23.6
2018-06-21,2018,0.31542236807303137,-1.4909876273527134,多頭,-25.3
2018-06-22,2018,0.32835118340987574,-1.6841479437173956,多頭,-18.5
2018-06-25,2018,0.3535870346838023,-0.5988062812080863,盤整,-13.5
2018-06-26,2018,0.3470546813701869,-1.2135350678680434,盤整,-10.0
2018-06-27,2018,0.34789580075037707,-0.8640289766499221,盤整,-10.1
2018-06-28,2018,0.3292622738519895,0.6194693587928901,盤整,-7.9
2018-06-29,2018,0.33699634445308907,-0.7384023674645301,盤整,-3.2
2018-07-02,2018,0.48438950883257287,-0.9380271183547118,盤整,-4.0
2018-07-03,2018,0.4448748652013183,0.2114650252152961,盤整,-5.6
2018-07-04,2018,0.48986412442118177,1.33064474760467,盤整,-4.1
2018-07-05,2018,0.49019416156042783,1.9378409526744411,盤整,-2.4
2018-07-06,2018,0.4661357372333333,1.6064370598487754,盤整,-3.1
2018-07-09,2018,0.44993449160012294,1.1397090374505092,盤整,-1.5
2018-07-10,2018,0.445663614449029,0.7296718661248702,空頭,-0.3
2018-07-11,2018,0.44885694547909577,2.3908759520607337,空頭,-0.0
2018-07-12,2018,0.3589508165311731,1.9417267781546288,空頭,6.0
2018-07-13,2018,0.3629600249088772,1.2043768074856187,盤整,9.8
2018-07-16,2018,0.415719503836784,1.3713028486380896,空頭,5.9
2018-07-17,2018,0.3347843372288629,2.148809860664125,空頭,7.0
2018-07-18,2018,0.31323830424920424,2.151910175366112,盤整,13.1
2018-07-19,2018,0.3071947987399517,1.8288237237642058,空頭,11.9
2018-07-20,2018,0.35311651180965925,1.147079566524667,盤整,17.7
2018-07-23,2018,0.38422514320935486,1.381579608454997,盤整,14.4
2018-07-24,2018,0.332377046507086,-0.5967955661418056,盤整,14.1
2018-07-25,2018,0.3296831958542227,0.42532275376421236,盤整,13.5
2018-07-26,2018,0.3689305329305922,0.12251818927380143,盤整,13.8
2018-07-27,2018,0.44554868999037056,-0.8337110343470178,盤整,14.4
2018-07-30,2018,0.40919635313645514,0.37802917286744453,盤整,14.2
2018-07-31,2018,0.4059712145706226,-0.2662443895596778,盤整,11.4
2018-08-01,2018,0.4258037366347206,-1.0312548150003598,盤整,8.4
2018-08-02,2018,0.485449858507896,-1.654655129979865,盤整,4.7
2018-08-03,2018,0.5381955424460594,-1.7089779458303145,盤整,0.1
2018-08-06,2018,0.5395261781133556,-2.7879826924646967,多頭,-0.1
2018-08-07,2018,0.496784015477707,-2.727196579577995,多頭,2.6
2018-08-08,2018,0.4450156408948942,-3.469808807927599,多頭,5.3
2018-08-09,2018,0.4642094374064144,-2.9834776166636656,多頭,6.4
2018-08-10,2018,0.4660603768838005,-1.74331371635007,多頭,7.2
2018-08-13,2018,0.44553889129012025,0.5142842257640723,盤整,5.9
2018-08-14,2018,0.33885837222966336,0.3593789119410662,盤整,8.3
2018-08-15,2018,0.3940300879390486,0.8640679310425226,盤整,4.0
2018-08-16,2018,0.3687001704950408,2.0433549546513774,盤整,5.9
2018-08-17,2018,0.36376390120900115,2.792920373848551,盤整,4.4
2018-08-20,2018,0.3768858191148893,3.7435099377982173,盤整,2.8
2018-08-21,2018,0.3761423567256895,2.794147625136656,盤整,5.0
2018-08-22,2018,0.39996595709894256,2.4040650857999557,盤整,6.1
2018-08-23,2018,0.43813172623759133,0.9305789399556064,盤整,6.4
2018-08-24,2018,0.4406855547440783,1.961542553437523,空頭,6.1
2018-08-27,2018,0.3507103703198925,0.8523042575771411,盤整,11.5
2018-08-28,2018,0.3605631794979126,-0.5937458767647397,盤整,17.8
2018-08-29,2018,0.36225136666575974,-2.275583648735946,盤整,27.1
2018-08-30,2018,0.405685747204459,-3.3167323943662064,盤整,31.5
2018-08-31,2018,0.38934326498663396,-2.8167180950005255,多頭,27.2
2018-09-03,2018,0.49720560027848454,-2.2039871509327624,多頭,22.8
